,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,set
2084,-0.017333333333333336,0.9663333333333334,-0.12166666666666666,3.4998000000000005,-1.0122,-4.2074,16
2085,-0.0195,0.7989999999999999,-0.182,15.0124,-9.1952,-18.5364,16
2086,-0.09066666666666667,0.8453333333333334,-0.20166666666666666,17.1952,-4.7196,-14.0244,16
2087,-0.1475,0.8745,-0.183,-1.1342000000000003,-12.5974,5.9879999999999995,16
2088,-0.14866666666666664,1.027,-0.17266666666666666,-17.4756,-13.963399999999998,12.2804,16
2089,-0.20400000000000001,1.524,-0.1275,4.195,13.707400000000002,-19.378,16
2090,-0.18566666666666667,0.9206666666666666,-0.14266666666666666,5.1462,8.9024,-9.061,16
2091,-0.201,0.9055,-0.1745,2.0244,3.2682,0.6096,16
2092,-0.18000000000000002,0.9359999999999999,-0.204,1.2806000000000004,-9.5852,10.2684,16
2093,-0.155,0.9675,-0.194,-13.243799999999998,0.048799999999999955,22.8538,16
2094,-0.09366666666666668,0.91,-0.13833333333333334,-11.0608,0.11000000000000014,27.256,16
2095,-0.014,0.7495,-0.14600000000000002,7.4514,0.2684000000000001,-0.8173999999999999,16
2096,-0.017666666666666667,0.9783333333333334,-0.154,3.4268,-1.3784000000000003,-4.5488,16
2097,-0.022,0.8035,-0.172,15.6952,-4.7928,-20.3904,16
2098,-0.08466666666666667,0.8370000000000001,-0.20766666666666667,19.2804,-4.4146,-11.0122,16
2099,-0.135,0.893,-0.20800000000000002,1.3414000000000001,-12.0122,9.7072,16
2100,-0.11566666666666665,1.032,-0.208,-16.1952,-13.926999999999998,15.9268,16
2101,-0.14650000000000002,1.52,-0.153,-6.9634,18.2804,-28.4026,16
2102,-0.164,0.9106666666666667,-0.15066666666666664,-0.3294000000000001,13.756,-17.6218,16
2103,-0.195,0.906,-0.196,9.549,-0.13420000000000015,2.8535999999999997,16
2104,-0.19999999999999998,0.932,-0.19166666666666665,0.31720000000000015,-5.0363999999999995,8.0002,16
2105,-0.183,0.9624999999999999,-0.20450000000000002,-6.9512,-9.4756,21.2806,16
2106,-0.123,0.96,-0.155,-26.7438,-0.9512,28.9024,16
2107,-0.039,0.7835000000000001,-0.0795,4.2194,-0.6339999999999997,4.634,16
2108,-0.019333333333333334,0.9550000000000001,-0.10166666666666667,6.1586,-3.0854,-0.7804,16
2109,-0.006500000000000001,0.7815000000000001,-0.1445,20.805,-6.1218,-21.0486,16
2110,-0.07433333333333332,0.8490000000000001,-0.20833333333333334,18.5732,-4.0,-15.5244,16
2111,-0.127,0.872,-0.2165,8.2196,-11.244,3.1095999999999995,16
2112,-0.15566666666666668,0.953,-0.20266666666666666,-11.2562,-19.9758,13.341399999999998,16
2113,-0.1985,1.4769999999999999,-0.1805,-7.0976,9.5366,-14.3292,16
2114,-0.18533333333333335,1.0036666666666667,-0.15366666666666665,-0.7316000000000003,11.2196,-20.0976,16
2115,-0.2175,0.873,-0.1855,3.9387999999999996,7.2682,-2.3293999999999997,16
2116,-0.21166666666666667,0.9,-0.207,1.5608,2.0,2.7318000000000002,16
2117,-0.2015,0.933,-0.217,-0.43899999999999995,2.9512,6.950999999999999,16
2118,-0.18233333333333335,0.9476666666666667,-0.218,-2.7439999999999998,-8.7192,14.9756,16
2119,-0.1575,0.983,-0.181,-18.4392,1.2561999999999998,16.317,16
2120,-0.09000000000000001,0.947,-0.09766666666666668,-15.4756,2.2682,24.1342,16
2121,-0.023,0.9055,-0.020499999999999997,-4.8416,11.8656,9.1098,16
2122,0.013,0.9133333333333334,-0.114,12.293000000000001,-12.622,-3.8293999999999997,16
2123,-0.01,0.9625,-0.08549999999999999,4.8294,-3.8414,-1.1096,16
2124,-0.016,0.9693333333333333,-0.10733333333333334,2.8414,-4.573,-2.7196000000000002,16
2125,-0.023,0.9724999999999999,-0.0985,3.8293999999999997,-4.622199999999999,-2.5118,16
2126,-0.037,0.8689999999999999,-0.1376666666666667,14.5732,-6.8782,-16.5976,16
2127,-0.0875,0.8354999999999999,-0.2,23.4148,-7.524199999999999,-14.5,16
2128,-0.12833333333333333,0.8706666666666667,-0.24533333333333332,11.951,-11.1218,-7.0244,16
2129,-0.183,0.9035,-0.249,-7.9512,-18.8294,20.5366,16
2130,-0.164,1.168,-0.16933333333333334,-12.2194,-2.2440000000000007,4.8292,16
2131,-0.1815,1.2965,-0.13,-18.634,20.878,-33.7804,16
2132,-0.19866666666666666,0.8746666666666667,-0.16666666666666666,3.5976,6.6584,-9.9634,16
2133,-0.22949999999999998,0.9015,-0.17099999999999999,9.8902,5.3292,7.0732,16
2134,-0.21433333333333335,0.9096666666666667,-0.169,2.9392000000000005,0.8536000000000001,4.0366,16
2135,-0.2065,0.9359999999999999,-0.21,0.7073999999999997,-3.2682,8.5122,16
2136,-0.18966666666666665,0.9566666666666667,-0.19533333333333336,-4.378,-5.61,12.7684,16
2137,-0.1505,0.961,-0.1645,-10.5488,-9.206999999999999,17.8414,16
2138,-0.09133333333333334,0.9636666666666667,-0.11699999999999999,-16.5368,8.9758,28.329200000000004,16
2139,-0.025,0.843,-0.0835,3.1584000000000003,7.0001999999999995,4.3416,16
2140,0.017666666666666667,0.9553333333333334,-0.10533333333333332,8.2926,-4.4024,0.32920000000000005,16
2141,0.033,0.987,-0.128,0.18299999999999994,-3.7195,-0.8534999999999999,16
2142,0.056499999999999995,-1.027,-0.1655,3.231666666666667,-2.6830000000000003,2.4186666666666667,26
2143,0.07333333333333333,-1.0250000000000001,-0.15533333333333332,12.8536,-30.9024,4.4878,26
2144,0.059,-1.0219999999999998,-0.1255,2.0732,-1.2316,3.1708000000000003,26
2145,0.030666666666666665,-1.0316666666666665,-0.11466666666666665,-0.3296000000000001,3.1098,1.8169999999999997,26
2146,0.0465,-1.0255,-0.1245,-0.9756,9.7682,-2.2194,26
2147,0.06033333333333333,-1.0253333333333332,-0.14233333333333334,-0.2806,-4.255800000000001,1.1829999999999998,26
2148,0.038000000000000006,-1.028,-0.1205,2.3172,-8.0,1.5974,26
2149,0.04933333333333333,-1.026,-0.125,-0.744,5.9392,0.9513999999999999,26
2150,0.0315,-1.0390000000000001,-0.13,8.7072,-16.1826,1.7438000000000002,26
2151,0.06833333333333334,-1.0613333333333335,-0.06833333333333334,14.2928,-34.8296,-4.170800000000001,26
2152,0.019,-0.985,-0.129,4.2318,-6.7806,2.512,26
2153,0.025333333333333333,-1.1133333333333333,-0.05266666666666667,3.5976,-7.0122,3.3292,26
2154,0.035500000000000004,-1.2730000000000001,-0.0495,6.366,-6.0854,0.4756,26
2155,0.028666666666666663,-1.2129999999999999,-0.04599999999999999,10.5852,-2.8657999999999997,1.7559999999999998,26
2156,0.011,-1.0955,-0.025,23.1096,-1.2440000000000002,4.4514000000000005,26
2157,0.019333333333333334,-0.7326666666666667,0.07533333333333334,48.622,-3.1464,9.0368,26
2158,0.0014999999999999996,-0.6355,0.3215,24.4756,5.5974,6.597799999999999,26
2159,-0.055999999999999994,-1.0170000000000001,0.3096666666666667,-11.4144,0.8538,-0.21959999999999996,26
2160,-0.045,-0.775,0.1595,-46.5488,-4.0485999999999995,-13.9512,26
2161,0.009999999999999998,-0.8903333333333334,0.08900000000000001,-25.9512,-10.0124,-2.561,26
2162,0.008,-0.9774999999999999,0.013999999999999999,-8.768,-2.695,-1.6218,26
2163,0.022000000000000002,-1.1086666666666665,-0.021333333333333333,-6.756,1.1341999999999999,-0.7072,26
2164,0.028999999999999998,-1.2389999999999999,-0.0615,-1.2074,0.07319999999999993,-7.8902,26
2165,0.06333333333333334,-1.1666666666666667,-0.05966666666666667,-4.2074,2.0978,7.1098,26
2166,0.0415,-1.0659999999999998,-0.048,4.7684,-9.1098,2.9268,26
2167,0.027666666666666662,-1.2196666666666667,-0.06733333333333334,9.7318,-7.4392,3.1464,26
2168,0.019000000000000003,-1.268,-0.01,5.817,-5.2316,1.0734000000000001,26
2169,0.006000000000000001,-1.1726666666666665,-0.029333333333333333,13.11,-1.4143999999999999,4.256,26
2170,-0.011,-0.8955,0.017,53.40260000000001,1.1708,7.1586,26
2171,0.0006666666666666666,-0.5373333333333333,0.19333333333333333,54.573,5.3296,4.622,26
2172,-0.0595,-1.035,0.391,-0.9026,-3.5123999999999995,5.597799999999999,26
2173,-0.05633333333333334,-0.9106666666666667,0.48500000000000004,2.9878,0.5,-1.2560000000000002,26
2174,-0.047,-0.9105000000000001,0.39849999999999997,-30.195,1.183,-5.6464,26
2175,-0.02666666666666667,-0.7903333333333333,0.19366666666666665,-44.1342,-12.244,-5.683,26
2176,-0.009000000000000001,-0.877,0.0545,-32.5976,-3.5,-5.2684,26
2177,0.020666666666666667,-1.0193333333333332,-0.007,-8.3536,-1.3416000000000001,-0.744,26
2178,0.0195,-1.1735,-0.0395,-5.5124,-3.1708,-9.0734,26
2179,0.057999999999999996,-1.2773333333333332,-0.09066666666666667,-5.5852,-0.4513999999999997,-5.695,26
2180,0.11599999999999999,-1.0855,0.031000000000000007,-8.6344,5.0123999999999995,3.6706000000000003,26
2181,0.06666666666666667,-1.0393333333333332,-0.07566666666666666,5.9270000000000005,2.2318,-2.8416,26
2182,0.0905,-1.1775,-0.0215,14.61,0.183,10.4634,26
2183,0.03366666666666667,-1.244,-0.017,8.8902,-3.8172000000000006,6.2074,26
2184,0.0305,-1.2,-0.015000000000000001,9.122,-0.036799999999999854,1.8538000000000001,26
2185,0.008333333333333333,-1.0490000000000002,0.027333333333333334,32.1096,-3.0119999999999996,4.1586,26
2186,0.015,-0.5630000000000001,0.0745,70.5852,-7.256399999999999,13.378,26
2187,-0.02866666666666667,-0.7916666666666666,0.39399999999999996,0.6462,8.9268,5.0732,26
2188,-0.0745,-0.98,0.43,-3.1342000000000003,2.5366,-3.183,26
2189,-0.05033333333333334,-0.8756666666666666,0.313,-40.0856,6.8902,-11.5366,26
2190,0.007000000000000001,-0.7455,0.124,-41.4878,-9.1586,-9.061,26
2191,0.023000000000000003,-0.9146666666666666,0.029333333333333336,-25.756399999999996,-4.6098,-0.13379999999999986,26
2192,0.0165,-1.0735000000000001,-0.0225,-8.5488,0.695,0.3047999999999999,26
2193,0.022000000000000002,-1.2469999999999999,-0.061,-3.0122,-20.2072,-17.5366,26
2194,0.096,-1.259,-0.085,-6.0122,6.122,1.0243999999999995,26
2195,0.07966666666666666,-1.0273333333333332,-0.041,-1.9026,8.5974,1.9758,26
2196,0.1015,-1.067,-0.11499999999999999,8.1098,-10.4634,3.878,26
2197,0.04766666666666667,-1.1413333333333333,-0.043333333333333335,9.1342,-2.9634000000000005,11.89,26
2198,0.0245,-1.233,-0.028999999999999998,8.1586,-4.561,0.15859999999999985,26
2199,0.034,-1.2076666666666667,-0.034333333333333334,6.8292,0.9875999999999999,0.9270000000000002,26
2200,0.013999999999999999,-1.0705,0.0155,28.8538,-1.0734000000000001,0.8415999999999997,26
2201,0.015333333333333332,-0.6886666666666666,0.076,61.3414,-0.36560000000000004,6.8292,26
2202,0.009000000000000001,-0.7065,0.3375,19.5,6.1704,7.0120000000000005,26
2203,-0.019333333333333334,-0.996,0.4136666666666667,-0.7806000000000001,0.8536000000000001,-3.4025999999999996,26
2204,-0.031,-0.9125000000000001,0.3565,-31.585199999999997,-1.5366,-4.2926,26
2205,-0.0009999999999999985,-0.7469999999999999,0.15833333333333333,-45.6098,-2.2805999999999997,-6.4024,26
2206,0.03,-0.8494999999999999,0.0365,-28.183,-1.8168,-3.5976,26
2207,0.03833333333333333,-1.093,-0.06366666666666666,-10.3292,-1.0974,-1.1463999999999999,26
2208,0.0555,-1.314,-0.0615,-10.5242,-18.244,-16.7684,26
2209,0.11766666666666666,-1.213,-0.06999999999999999,-8.817,8.7194,5.878,26
2210,0.072,-1.022,-0.1265,-3.9878,0.8538000000000002,7.0244,26
2211,0.06833333333333334,-1.0356666666666667,-0.09699999999999999,5.6706,-4.3902,-1.0366,26
2212,0.07450000000000001,-1.0804999999999998,-0.11950000000000001,8.512,6.244,9.2926,26
2213,0.036,-1.2226666666666668,-0.083,12.2564,-7.4026,3.7805999999999997,26
2214,0.024,-1.267,-0.0615,9.366,-5.5854,-0.6952,26
2215,0.024000000000000004,-1.139,-0.004999999999999998,20.0,-2.5,1.8778,26
2216,0.02,-0.788,0.011000000000000001,63.3292,-6.1218,4.2804,26
2217,0.025666666666666667,-0.6053333333333334,0.2353333333333333,35.89,0.24379999999999988,8.7806,26
2218,-0.016,-1.059,0.40449999999999997,-2.9879999999999995,0.9757999999999999,-0.4635999999999999,26
2219,-0.007999999999999998,-0.899,0.35733333333333334,-22.049,1.7194000000000003,-4.183,26
2220,0.009000000000000001,-0.8035,0.1855,-40.3416,-3.4268,-2.0368,26
2221,0.010666666666666666,-0.8656666666666667,0.09566666666666666,-35.1464,-1.7928000000000002,-2.9878,26
2222,0.017,-0.9825,-0.019,-13.4024,-14.3656,-0.04880000000000001,26
2223,0.014666666666666666,-1.1773333333333333,-0.03866666666666667,-6.987799999999998,1.61,-2.1464,26
2224,0.0395,-1.2135,-0.07,-6.6342,-2.3781999999999996,-4.6098,26
2225,0.07966666666666666,-1.1533333333333333,-0.05833333333333333,-4.9146,4.8536,5.5488,26
2226,0.018000000000000002,-1.0205,-0.0895,0.7928,1.8294000000000001,-2.8292,26
2227,0.06733333333333334,-1.0406666666666666,-0.09333333333333334,1.7071999999999998,-2.7805999999999997,-2.8411999999999997,26
2228,0.055,-1.0594999999999999,-0.125,6.8048,-13.9268,3.7682,26
2229,0.03833333333333334,-1.1276666666666666,-0.06,3.378,8.4024,4.2924,26
2230,0.0285,-1.256,-0.0645,7.2682,-10.1586,4.182799999999999,26
2231,0.026,-1.2263333333333335,-0.05933333333333333,11.8172,-1.0122,2.0732,26
2232,0.0019999999999999996,-1.0505,0.007499999999999998,38.4268,-3.5489999999999995,-3.0242,26
2233,0.033666666666666664,-0.6213333333333333,0.08633333333333333,57.2072,2.3537999999999997,5.805000000000001,26
2234,0.0165,-0.8089999999999999,0.3565,6.8538,7.0976,5.3536,26
2235,-0.007666666666666666,-0.9683333333333333,0.33899999999999997,-14.89,-3.3903999999999996,-2.6342,26
2236,-0.015,-0.755,0.16949999999999998,-39.8778,-2.0854,-6.7316,26
2237,0.024333333333333332,-0.8686666666666666,0.06233333333333333,-36.1952,-3.7076000000000002,0.317,26
2238,0.026,-0.9984999999999999,-0.002,-20.8168,-2.0364,-0.5734000000000001,26
2239,0.028666666666666663,-1.2046666666666666,-0.09400000000000001,-6.329,-4.8048,-1.3536000000000001,26
2240,0.0075,-1.3094999999999999,-0.168,-0.7562,1.6461999999999999,-5.3536,26
2241,0.07933333333333333,-1.0679999999999998,-0.061,-3.561,8.5486,6.4510000000000005,26
2242,0.0245,-1.0375,-0.105,1.829,-1.5124,-1.1949999999999998,26
2243,0.041666666666666664,-1.0393333333333332,-0.06666666666666667,6.0974,-14.5364,-2.1832,26
2244,0.0575,-1.06,-0.1245,13.475400000000002,-12.2562,2.1827999999999994,26
2245,0.054,-1.228,-0.038,2.8782000000000005,-3.9024,3.4144000000000005,26
2246,0.009,-1.244,-0.0355,4.3536,4.549,3.5854,26
2247,0.0029999999999999988,-1.1386666666666667,-0.020666666666666667,24.415,-1.7314,2.8902,26
2248,0.014499999999999999,-0.79,0.051000000000000004,55.31699999999999,-6.2316,-2.0976,26
2249,0.042,-0.6406666666666666,0.22733333333333336,37.6342,3.0122,5.6096,26
2250,-0.015499999999999998,-1.0514999999999999,0.371,-5.0734,3.7196,-2.9144,26
2251,0.0016666666666666668,-0.8213333333333334,0.2836666666666667,-29.877999999999997,0.9878000000000002,-3.1586,26
2252,0.027999999999999997,-0.8200000000000001,0.154,-48.2926,1.6830000000000003,1.6832,26
2253,0.01833333333333333,-0.9473333333333334,0.002333333333333331,-30.1826,-7.4268,1.2318,26
2254,-0.017,-1.0659999999999998,-0.041999999999999996,-9.695400000000001,-2.7562,0.7559999999999997,26
2255,0.015,-1.1820000000000002,-0.08033333333333333,-5.0852,2.9632000000000005,-13.9024,26
2256,0.0675,-1.343,-0.08800000000000001,4.366,4.5854,-0.5976000000000002,26
2257,0.05333333333333334,-1.0346666666666666,-0.055333333333333325,-0.9146000000000001,6.085399999999999,8.6828,26
2258,0.0155,-0.9884999999999999,-0.045,-0.7560000000000002,22.1586,0.13419999999999987,26
2259,0.06266666666666666,-1.0706666666666667,-0.09366666666666668,8.7562,-12.049,-0.3538000000000002,26
2260,0.031,-1.092,-0.07300000000000001,9.0856,-8.2806,0.6462,26
2261,0.051333333333333335,-1.227,-0.021333333333333333,12.3168,-16.622,0.8048,26
2262,0.037,-1.2225000000000001,0.0065,2.7806,-4.8536,2.7074,26
2263,0.019333333333333334,-1.1196666666666666,0.007666666666666666,18.9024,-1.5852,1.4514,26
2264,0.0345,-0.784,0.062,59.6952,-4.9878,2.561,26
2265,0.04033333333333333,-0.646,0.2353333333333333,36.4998,8.061,9.0734,26
2266,-0.018500000000000003,-1.044,0.41200000000000003,-6.817,-1.0856,-2.0363999999999995,26
2267,0.0019999999999999996,-0.894,0.3353333333333333,-21.122,-8.5488,-0.8901999999999999,26
2268,0.014,-0.7145,0.201,-44.9024,-6.0489999999999995,-7.8172,26
2269,0.067,-0.76,0.108,-40.061,-19.756,-3.293,26
2270,0.034,-1.1885,-0.1335,3.2116666666666664,-0.46766666666666623,4.695,26
2271,0.041499999999999995,-1.3265,-0.0595,3.7074,-4.3048,0.43920000000000003,26
2272,0.02666666666666667,-1.1903333333333332,-0.059666666666666666,11.6464,-2.1706,6.4510000000000005,26
2273,-0.013,-0.9805,-0.031,59.927,-10.7196,-0.7682,26
2274,0.030666666666666665,-0.602,0.11,57.1706,-1.5732000000000006,4.9634,26
2275,-0.0014999999999999996,-0.8905000000000001,0.42000000000000004,-0.744,4.3414,2.0,26
2276,-0.014666666666666668,-0.9023333333333333,0.336,-32.9024,1.2684000000000002,-4.9268,26
2277,0.006,-0.7735000000000001,0.16899999999999998,-50.9146,-5.4878,-4.146199999999999,26
2278,0.020666666666666667,-0.867,0.055333333333333325,-21.3412,-17.9268,-0.817,26
2279,0.019,-1.0594999999999999,-0.0019999999999999983,-4.0612,-5.0732,1.195,26
2280,0.03,-1.246,-0.0029999999999999996,-9.6586,11.4146,-6.0976,26
2281,0.039,-1.3375,-0.1055,-19.0,18.5,-3.8293999999999997,26
2282,0.08166666666666667,-1.006,-0.09466666666666666,-15.7196,24.2926,13.6952,26
2283,0.0335,-1.052,-0.185,-0.060800000000000055,-4.8294,7.3172,26
2284,-0.0030000000000000005,-1.0193333333333332,-0.17633333333333334,0.951,5.3048,3.6706000000000003,26
2285,0.01,-1.0185,-0.172,-3.4391999999999996,-1.7560000000000002,2.7681999999999998,26
2286,-0.147,0.702,-0.276,10.5,-1.9268,-8.2562,67
2287,-0.16266666666666665,0.765,-0.377,29.5488,-9.9146,-7.2804,67
2288,-0.23299999999999998,0.8494999999999999,-0.4085,12.7074,-8.5976,2.0366,67
2289,-0.23666666666666666,0.8813333333333334,-0.41,9.8416,-15.6096,17.9754,67
2290,-0.314,1.26,-0.5455,-4.122,-0.13420000000000004,-1.2683999999999997,67
2291,-0.26866666666666666,0.9546666666666667,-0.4533333333333333,-17.4634,4.9634,-24.378,67
2292,-0.27749999999999997,0.835,-0.377,-3.4632000000000005,3.6096000000000004,-6.0976,67
2293,-0.27899999999999997,0.875,-0.3960000000000001,0.3903999999999999,-0.26820000000000005,12.061,67
2294,-0.246,0.898,-0.371,-13.7928,-1.6098,21.305,67
2295,-0.13333333333333333,0.6953333333333335,-0.3233333333333333,-0.35360000000000014,-0.5975999999999999,11.378200000000001,67
2296,-0.1765,0.9545,-0.358,8.3782,-3.9269999999999996,0.9512,67
2297,-0.13266666666666668,0.7386666666666667,-0.35633333333333334,14.061000000000002,-1.9878,-10.5368,67
2298,-0.16999999999999998,0.737,-0.40449999999999997,21.5612,-4.2926,-11.8904,67
2299,-0.22033333333333335,0.7756666666666666,-0.4546666666666666,6.3538,-7.0364,1.9513999999999996,67
2300,-0.22749999999999998,0.8995,-0.4715,-5.743600000000001,-16.7804,26.5,67
2301,-0.317,1.3143333333333334,-0.5423333333333333,-6.0002,6.5732,-27.4024,67
2302,-0.2595,0.7685,-0.372,-8.439,2.4876,-12.7196,67
2303,-0.282,0.8273333333333334,-0.41033333333333327,7.9024,1.9270000000000003,6.0978,67
2304,-0.273,0.8605,-0.4335,-5.4634,-2.6100000000000003,10.3416,67
2305,-0.227,0.8996666666666666,-0.40399999999999997,-32.512,6.7684,19.0122,67
2306,-0.11199999999999999,0.5920000000000001,-0.307,7.1096,-1.5732000000000004,7.634,67
2307,-0.14166666666666666,0.867,-0.35000000000000003,13.9024,-3.1096,-3.3414,67
2308,-0.127,0.6585,-0.363,23.7072,-7.878,-16.5,67
2309,-0.21033333333333334,0.7813333333333334,-0.447,15.524199999999999,-4.256,-2.9756,67
2310,-0.22999999999999998,0.8380000000000001,-0.46199999999999997,8.2316,-11.2682,26.7438,67
2311,-0.298,1.2973333333333334,-0.6193333333333334,-9.683,1.0852,-16.4876,67
2312,-0.2415,0.802,-0.4165,-21.305,-1.4392,-26.8904,67
2313,-0.29133333333333333,0.8029999999999999,-0.397,-2.5610000000000004,-2.4877999999999996,0.09740000000000001,67
2314,-0.3065,0.8505,-0.41200000000000003,2.7805999999999997,-2.5,7.4024,67
2315,-0.2856666666666667,0.8543333333333333,-0.38133333333333336,-11.2562,0.17059999999999995,15.5244,67
2316,-0.22399999999999998,0.9279999999999999,-0.355,-24.7074,10.7194,23.183,67
2317,-0.11,0.7096666666666667,-0.29000000000000004,13.707400000000002,-0.6954,6.0732,67
2318,-0.1405,0.9440000000000001,-0.366,10.427,-3.2683999999999997,-3.6586,67
2319,-0.14066666666666666,0.7143333333333333,-0.37733333333333335,25.939,-9.1098,-16.7926,67
2320,-0.1985,0.7505,-0.423,26.5734,-5.1586,-3.6340000000000003,67
2321,-0.219,0.7806666666666667,-0.49066666666666664,2.0366,-10.634,12.963400000000002,67
2322,-0.29,1.2395,-0.6160000000000001,-17.8658,-4.7684,1.6218000000000004,67
2323,-0.2846666666666667,1.0313333333333332,-0.4796666666666667,-23.4756,0.7806000000000001,-28.4024,67
2324,-0.2895,0.7935000000000001,-0.362,-4.3048,1.1461999999999999,-3.2564000000000006,67
2325,-0.30266666666666664,0.839,-0.35933333333333334,-0.4756,2.4512,5.9998000000000005,67
2326,-0.267,0.8654999999999999,-0.3845,1.0608,3.6950000000000003,12.926599999999999,67
2327,-0.227,0.891,-0.35966666666666663,-8.122,1.9512,10.951400000000001,67
2328,-0.16499999999999998,0.9135,-0.3485,-19.183,3.4147999999999996,25.2682,67
2329,-0.09133333333333334,0.743,-0.2876666666666667,12.7074,-2.2683999999999997,2.2194,67
2330,-0.148,0.9954999999999999,-0.365,11.7198,-5.9026000000000005,-5.780600000000001,67
2331,-0.12933333333333333,0.7046666666666667,-0.36866666666666664,28.1586,-14.378200000000001,-13.7072,67
2332,-0.1955,0.766,-0.4355,23.9268,-3.9392000000000005,-10.4512,67
2333,-0.224,0.7636666666666666,-0.4686666666666666,-4.1954,-6.2438,0.6584000000000003,67
2334,-0.2395,0.955,-0.5205,-7.6584,-9.2194,25.9146,67
2335,-0.30833333333333335,1.2323333333333333,-0.5403333333333333,-6.2682,2.1098,-29.573199999999996,67
2336,-0.261,0.7495,-0.3735,-7.9026,1.6949999999999998,-14.036599999999998,67
2337,-0.2976666666666667,0.7996666666666666,-0.4086666666666667,-7.122,2.5974,-2.073,67
2338,-0.2995,0.8434999999999999,-0.41700000000000004,2.8658,4.1342,7.6828,67
2339,-0.2723333333333333,0.8586666666666667,-0.4143333333333333,5.5608,1.6342000000000003,10.841400000000002,67
2340,-0.234,0.8665,-0.41200000000000003,-4.122,-6.4634,10.378,67
2341,-0.19933333333333333,0.915,-0.4286666666666667,-18.0978,5.0485999999999995,23.8904,67
2342,-0.1245,0.833,-0.2925,-24.8904,8.4756,15.646199999999999,67
2343,-0.082,0.8553333333333333,-0.27266666666666667,14.8048,-4.4388,2.3535999999999997,67
2344,-0.0765,0.9105000000000001,-0.2995,5.7438,-0.7438,1.0244,67
2345,-0.06866666666666667,0.9196666666666667,-0.33899999999999997,5.9024,-2.1464,0.31699999999999995,67
2346,-0.0685,0.9199999999999999,-0.363,4.6096,-2.817,2.9268,67
2347,-0.083,0.938,-0.366,-8.7805,0.36549999999999994,-4.4515,67
2348,-0.19200000000000003,0.809,-0.4093333333333333,14.0858,-10.1828,-2.9512,75
2349,-0.2115,0.839,-0.4425,12.3658,-15.3172,16.1342,75
2350,-0.27166666666666667,1.1119999999999999,-0.5263333333333333,-4.7318,-2.9143999999999997,-5.2804,75
2351,-0.29400000000000004,1.0635,-0.516,-9.9878,2.7072000000000003,-19.317,75
2352,-0.28099999999999997,0.8013333333333333,-0.4326666666666667,-6.4268,1.7926000000000002,-1.3779999999999997,75
2353,-0.2695,0.8474999999999999,-0.441,-16.7314,3.2074,7.621799999999999,75
2354,-0.225,0.9,-0.39199999999999996,-27.9634,4.8048,16.5,75
2355,-0.1095,0.647,-0.296,13.817000000000002,-9.8536,9.7194,75
2356,-0.16766666666666666,0.7843333333333332,-0.30133333333333334,19.6098,-5.7804,-4.8048,75
2357,-0.1385,0.6559999999999999,-0.3585,10.7198,-4.9756,-14.1948,75
2358,-0.209,0.8216666666666667,-0.40199999999999997,7.0,-8.0,13.3656,75
2359,-0.2535,1.112,-0.4285,5.9392,-6.2316,7.3902,75
2360,-0.305,1.2046666666666666,-0.48466666666666663,-7.6464,8.4878,-26.329200000000004,75
2361,-0.2585,0.7855000000000001,-0.4065,-3.8292,3.9635999999999996,-4.5854,75
2362,-0.253,0.8346666666666667,-0.42366666666666664,6.0122,-0.17079999999999998,8.7804,75
2363,-0.241,0.877,-0.4285,-18.9268,1.4878,15.329399999999998,75
2364,-0.17233333333333334,0.7959999999999999,-0.35433333333333333,-3.3168000000000006,-1.4146,18.6708,75
2365,-0.10200000000000001,0.7364999999999999,-0.347,17.3414,-0.3659999999999998,-6.0607999999999995,75
2366,-0.09533333333333334,0.666,-0.3973333333333333,31.4634,-7.0488,-8.0734,75
2367,-0.172,0.7805,-0.49,0.08559999999999982,-8.7194,1.6829999999999998,75
2368,-0.213,0.9396666666666667,-0.47900000000000004,-28.4026,-3.7074,10.829400000000001,75
2369,-0.32799999999999996,1.44,-0.5345,-0.7805999999999997,10.817,-24.061,75
2370,-0.211,0.8166666666666668,-0.37266666666666665,0.0,5.0854,-13.0732,75
2371,-0.2515,0.83,-0.382,9.5976,-1.4754,0.6587999999999999,75
2372,-0.27,0.8503333333333334,-0.4366666666666667,-10.0734,-5.622,3.2805999999999997,75
2373,-0.26,0.878,-0.4385,-8.6098,-0.7074,14.792600000000002,75
2374,-0.205,0.9010000000000001,-0.35633333333333334,-30.1098,3.5488,19.2194,75
2375,-0.103,0.7655000000000001,-0.2925,7.0489999999999995,-4.3536,10.256,75
2376,-0.11433333333333333,0.8786666666666667,-0.2786666666666667,13.012199999999998,-9.1098,-1.2806,75
2377,-0.14200000000000002,0.909,-0.318,3.0976,-2.7074,-0.06099999999999994,75
2378,-0.12233333333333334,0.789,-0.33266666666666667,16.4144,-6.695399999999999,-13.036600000000002,75
2379,-0.14350000000000002,0.7090000000000001,-0.385,26.3536,-6.354,-13.8412,75
2380,-0.21233333333333335,0.771,-0.41333333333333333,17.3292,-4.0976,14.195400000000001,75
2381,-0.2255,0.9425,-0.4915,-1.5,-0.8170000000000002,18.9268,75
2382,-0.2633333333333333,1.2750000000000001,-0.6050000000000001,-33.305,4.6586,-40.512,75
2383,-0.21200000000000002,0.7795000000000001,-0.4195,-10.012,3.0244,-13.8416,75
2384,-0.26366666666666666,0.816,-0.38466666666666666,-0.3782,-2.305,1.0002,75
