,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,label
8745,1.0703333333333334,-1.2383333333333333,0.751,-79.0244,-103.51259999999999,179.71959999999999,rest
8916,-0.013999999999999999,-1.0,-0.10400000000000001,1.5246,4.3048,0.6706,row
256,-0.09066666666666667,0.8453333333333334,-0.20166666666666666,17.1952,-4.7196,-14.0244,bench
5698,0.0915,-0.9410000000000001,-0.19849999999999998,-25.8536,-1.0486000000000004,-2.2316,dead
200,-0.25466666666666665,0.963,-0.11266666666666665,-2.817,0.8416000000000002,0.5610000000000002,bench
2235,-0.007666666666666666,-0.9683333333333333,0.33899999999999997,-14.89,-3.3903999999999996,-2.6342,dead
4743,0.007999999999999998,-1.1886666666666665,-0.14900000000000002,-15.7196,18.9512,3.4265999999999996,dead
1767,0.158,0.7215,0.7595,-23.9632,3.1342000000000003,-2.3778,squat
4236,0.373,0.6103333333333333,0.6273333333333333,5.622,-7.9754000000000005,-1.8294000000000001,squat
7024,-0.703,0.6013333333333333,0.048999999999999995,-2.0488,-21.622,33.8662,rest
1572,-0.21,0.6826666666666666,0.726,20.8172,10.293000000000001,9.2072,squat
24,-0.128,0.8453333333333334,-0.17066666666666666,27.9146,5.0732,-13.012199999999998,bench
7753,0.9823333333333334,-0.22866666666666668,-0.004333333333333334,2.878,2.573,0.30500000000000005,rest
1088,-0.405,0.9975,-0.24,40.7438,10.5734,-37.451,ohp
4674,-0.043,-0.991,-0.049,1.5,4.4634,0.5853999999999999,dead
2694,-0.4136666666666667,0.7933333333333333,0.035666666666666666,0.19500000000000028,20.9878,33.7684,bench
6543,-0.0655,0.961,-0.162,-35.4756,4.6096,29.073199999999996,bench
3398,-0.37433333333333335,1.3103333333333333,-0.4716666666666667,-16.122,2.2438,-27.5976,bench
3559,-0.22,0.812,-0.131,-4.317,1.2193999999999998,35.0124,ohp
8238,-0.025666666666666667,-1.155,-0.13366666666666668,15.865800000000002,-4.0608,-2.2438000000000002,row
2841,-0.08066666666666666,0.9116666666666666,0.021666666666666667,12.561,-20.2684,-22.2808,ohp
2311,-0.298,1.2973333333333334,-0.6193333333333334,-9.683,1.0852,-16.4876,bench
8607,0.867,0.06033333333333333,0.2233333333333333,7.4878,8.5732,25.195,rest
3234,0.17833333333333334,-0.947,0.2253333333333333,-30.3416,14.634,14.158600000000002,row
4152,0.2345,0.6819999999999999,0.5725,-15.5608,-2.878,7.2562,squat
1309,-0.011999999999999999,1.502,0.053,23.427,-4.4876000000000005,-27.256,ohp
695,-0.333,0.8086666666666668,-0.09599999999999999,22.0974,3.5854,6.7072,ohp
5384,0.169,0.645,0.662,5.939,-4.695,0.5609999999999999,squat
3752,-0.029333333333333333,-1.0196666666666667,-0.016,-13.183000000000002,-6.5242,-2.9634,row
1227,-0.2475,0.7625,-0.394,-31.890000000000004,-23.0732,30.305,ohp
1999,-0.027333333333333334,0.848,-0.11433333333333333,-9.195,7.0854,22.0854,bench
276,-0.123,0.96,-0.155,-26.7438,-0.9512,28.9024,bench
5461,0.174,0.4575,0.391,-14.390600000000001,6.7682,8.2196,squat
5710,0.0765,-0.7535,0.053,-26.293,-12.5246,-7.6464,dead
7770,0.7444999999999999,0.272,0.2615,23.2562,22.438799999999997,196.32940000000002,rest
3637,0.109,-0.35400000000000004,0.18833333333333332,13.7928,-13.987799999999998,2.9025999999999996,row
6660,0.9575,-0.2915,-0.022,-5.2682,-33.1584,2.4753999999999996,rest
4778,0.09266666666666667,-1.2006666666666668,-0.07066666666666667,-1.0244,-2.4148000000000005,2.0124000000000004,dead
8736,-0.7745,0.5615000000000001,0.16999999999999998,13.487799999999998,23.4388,1.3901999999999997,rest
4117,0.28099999999999997,0.6453333333333333,0.7606666666666667,-22.5488,-1.5732000000000002,-4.3416,squat
5672,0.1255,-1.116,-0.21550000000000002,-16.4756,-6.7438,3.7927999999999997,dead
1137,-0.164,0.79,-0.1565,35.3416,-6.0978,-14.4512,ohp
2767,-0.14250000000000002,1.048,-0.058499999999999996,1.1585999999999999,1.7438000000000002,-11.683,ohp
6592,-0.04533333333333334,0.7996666666666666,-0.14866666666666664,-29.9144,4.5608,35.2562,bench
6206,0.055,1.0073333333333334,0.7166666666666667,2.9146,0.42680000000000007,1.6827999999999999,squat
942,-0.3426666666666667,0.7996666666666666,-0.14233333333333334,-30.7806,4.2924,-1.1583999999999999,ohp
6355,0.1185,0.8125,0.535,-3.439,-0.8535999999999999,0.6222000000000001,squat
7906,-0.1475,0.984,-0.174,2.4756,4.305,-3.0732,bench
4935,-0.004,-1.0135,-0.0335,3.2074,2.9877999999999996,2.5854,dead
3935,0.387,0.4965,1.0354999999999999,-10.8412,-4.3536,-2.3045999999999998,squat
5613,0.10033333333333333,-1.2346666666666666,-0.29833333333333334,9.2684,-8.805,2.5732,dead
2384,-0.26366666666666666,0.816,-0.38466666666666666,-0.3782,-2.305,1.0002,bench
115,-0.09066666666666667,0.8456666666666667,-0.207,13.183000000000002,-6.7928,-19.0854,bench
6866,-0.136,1.1915,-0.122,-8.061,-6.9754000000000005,7.3294,bench
8986,-0.0515,-1.055,-0.086,-1.378,-6.4148,6.061,row
3119,0.1405,-1.3465,-0.1195,18.5244,-3.0242,-6.3292,row
4258,0.39033333333333337,0.5726666666666667,0.629,14.4756,-5.7682,2.439,squat
6000,0.099,0.786,0.7375,-2.4512,1.061,-2.9143999999999997,squat
7066,0.23966666666666667,-0.9156666666666666,0.466,28.8782,7.6586,6.7806000000000015,rest
2819,-0.34299999999999997,0.8443333333333333,0.075,-6.4146,45.9146,-16.9878,ohp
3822,0.078,-0.5043333333333333,0.2663333333333333,-8.0244,-4.3172,2.3414,row
8163,0.07100000000000001,-0.9195,0.128,-0.7802,-6.0366,3.061,row
4699,-0.04,-1.1356666666666666,-0.123,11.634,-8.8414,-3.195,dead
7861,-0.081,0.887,-0.21633333333333335,11.0732,-3.6098,1.7440000000000002,bench
3802,0.13566666666666669,-1.0643333333333334,0.12,-25.7074,9.1584,6.4024,row
3536,-0.2503333333333333,1.1716666666666666,-0.11499999999999999,20.9146,-1.2318,-44.561,ohp
3825,0.08299999999999999,-1.104,0.049,-14.463399999999998,-0.5490000000000002,9.3902,row
8617,0.2996666666666667,-0.9493333333333333,0.2926666666666667,11.0244,23.8046,-5.9268,rest
7323,0.1095,-1.157,0.051000000000000004,-30.6342,8.6708,20.2802,row
4810,0.07566666666666667,-1.2126666666666666,-0.068,2.1708,-1.6219999999999999,-1.9148,dead
1946,0.054,-1.228,-0.038,2.8782000000000005,-3.9024,3.4144000000000005,dead
6317,0.0905,0.825,0.6895,24.5486,-0.30479999999999996,2.5612000000000004,squat
5755,0.07633333333333334,-1.119,-0.03666666666666667,21.0,-2.9756,-0.25639999999999985,dead
5335,0.08066666666666666,-0.5226666666666667,0.21566666666666667,11.0366,1.3294000000000001,10.488,row
3488,-0.215,1.1063333333333334,-0.052,-17.2804,-2.4631999999999996,31.780399999999997,ohp
1610,0.14,0.7676666666666666,1.007,6.0485999999999995,-4.5241999999999996,0.25600000000000006,squat
5999,0.111,0.7523333333333334,0.6786666666666666,-2.8294,-2.3048,-1.6341999999999999,squat
5696,0.058499999999999996,-1.039,0.0755,-22.9388,0.4265999999999998,0.3902000000000001,dead
4677,-0.007666666666666659,-1.2140000000000002,-0.09100000000000001,-4.1218,1.6584000000000003,-1.5244000000000004,dead
4959,0.008,-0.881,0.3045,-47.2682,0.4024000000000001,2.3292,dead
7618,-0.026333333333333334,0.6413333333333333,-0.13266666666666668,-2.9756,-9.7074,16.9758,bench
4761,0.1105,-1.1965,-0.088,8.5242,-11.683,-26.744,dead
2194,0.096,-1.259,-0.085,-6.0122,6.122,1.0243999999999995,dead
6721,0.26733333333333337,0.5650000000000001,0.3253333333333333,-21.939,24.7196,-70.01219999999999,rest
5113,0.030666666666666665,-1.1680000000000001,-0.14533333333333334,-0.6340000000000003,26.9026,-0.8048,dead
557,-0.30466666666666664,0.8983333333333334,-0.3363333333333333,-4.9878,-5.195,2.6950000000000003,ohp
6489,0.051000000000000004,0.976,-0.095,2.3291999999999997,-1.7562000000000002,-0.3172,bench
7492,-0.013,0.68,-0.13733333333333334,8.012,-17.0732,0.32919999999999944,bench
1207,-0.11399999999999999,1.3925,-0.182,5.256,3.6462000000000003,-44.5486,ohp
8687,0.20333333333333334,-0.908,0.41100000000000003,-4.341600000000001,24.4754,-11.7684,rest
5888,-0.07200000000000001,-1.1515,-0.105,24.7194,-8.8658,7.183,dead
1510,-0.24266666666666667,0.8993333333333333,0.247,4.561,-1.061,0.817,squat
3829,0.1395,-1.083,0.193,39.6218,-14.938999999999998,-24.2314,row
3732,0.08033333333333333,-0.8893333333333334,-0.03933333333333333,4.9512,-6.1832,2.6952,row
6408,0.00033333333333333305,0.9580000000000001,-0.07066666666666667,4.6586,-1.1463999999999999,-1.0732,bench
3211,0.133,-1.058,0.175,-26.426800000000004,4.5241999999999996,8.561,row
3630,-0.042499999999999996,-0.884,0.174,-56.34159999999999,-8.3172,-9.9388,row
6710,0.9775,-0.214,-0.036500000000000005,5.9026,-1.561,0.43899999999999995,rest
7407,0.0235,0.995,-0.0475,-0.13419999999999996,-1.549,-0.4024,bench
266,-0.017666666666666667,0.9783333333333334,-0.154,3.4268,-1.3784000000000003,-4.5488,bench
1140,-0.225,0.9963333333333333,-0.06566666666666666,-21.9148,-22.3292,50.1708,ohp
3162,0.10133333333333333,-1.1376666666666668,0.19633333333333333,-31.0118,13.5488,18.7926,row
6984,0.15466666666666667,-0.891,0.5296666666666666,1.5610000000000002,32.012,-38.8292,rest
3730,0.11599999999999999,-1.219,-0.051666666666666666,-19.6462,4.402200000000001,7.5855999999999995,row
1909,0.0555,-1.314,-0.0615,-10.5242,-18.244,-16.7684,dead
7905,-0.15366666666666665,1.2286666666666666,-0.13466666666666668,8.0488,12.305,-15.585399999999998,bench
2660,-0.108,0.703,0.041666666666666664,-10.9268,-1.3292,80.7438,bench
656,-0.129,0.85,-0.0365,21.939,-15.597399999999999,-2.317,ohp
6956,0.26833333333333337,-0.9156666666666666,0.367,-17.7562,21.878,-2.3658,rest
6306,0.066,0.775,0.42300000000000004,15.329399999999998,-8.951,3.5122,squat
998,-0.252,1.45,-0.14650000000000002,53.25599999999999,21.4388,-40.817,ohp
8496,0.943,-0.2865,-0.3075,-2.9270000000000005,-24.1464,-1.8048000000000002,rest
2834,-0.195,1.163,0.1965,26.3536,40.3172,-85.13419999999999,ohp
8255,-0.046,-1.3885,-0.16699999999999998,23.4392,-1.9268,-20.3292,row
1237,-0.19,0.51,-0.199,40.4024,8.6952,-14.561000000000002,ohp
8166,0.058666666666666666,-1.1016666666666666,0.042,-18.0364,7.0,19.5854,row
8326,-0.037,-1.0303333333333333,-0.05333333333333334,-2.7684,-0.5854,2.2439999999999998,row
7493,-0.024,1.077,-0.11549999999999999,1.4023999999999999,-0.7682,0.7438,bench
5091,0.0006666666666666678,-0.7356666666666666,0.19933333333333333,5.4754000000000005,-12.5246,8.2072,dead
2186,0.015,-0.5630000000000001,0.0745,70.5852,-7.256399999999999,13.378,dead
1134,-0.22599999999999998,0.767,-0.13366666666666666,-21.1464,0.9390000000000003,-5.183,ohp
5004,-0.036,-1.0233333333333332,-0.09433333333333332,-2.6222000000000003,3.9634,3.3292,dead
1303,-0.24,0.7566666666666667,-0.06233333333333333,-15.744,-1.9024,30.8904,ohp
1627,0.11850000000000001,0.787,0.47250000000000003,-3.9878,-7.878,-3.9634,squat
6330,0.063,0.795,0.6993333333333333,9.2316,-5.2682,1.7802,squat
1522,-0.26733333333333337,0.834,0.5213333333333333,16.6466,15.817000000000002,4.2684,squat
8835,0.04700000000000001,-0.7003333333333334,0.14933333333333335,-7.5366,3.4268,1.5244,row
358,-0.34299999999999997,0.8525,-0.088,10.024199999999999,11.317,-15.0488,ohp
138,-0.1775,0.928,-0.1535,5.122,-3.5366,8.0,bench
299,-0.183,0.9035,-0.249,-7.9512,-18.8294,20.5366,bench
1556,-0.16766666666666666,0.69,0.437,23.8534,4.305,7.0852,squat
5099,0.083,-1.0276666666666667,-0.169,-11.0856,13.438999999999998,-2.7436,dead
382,-0.169,1.077,-0.057499999999999996,-20.366,-13.4512,44.5,ohp
6798,-0.009499999999999998,0.575,-0.1475,-5.0244,-1.4269999999999996,13.8052,bench
5606,0.043,-0.887,0.15100000000000002,-28.024400000000004,14.9024,-0.7682,dead
4857,0.031,-0.9804999999999999,-0.067,0.4756,-31.5368,-3.7196,dead
8182,0.04033333333333334,-0.5886666666666667,0.131,5.305,-9.622,12.5488,row
7611,-0.1065,0.984,-0.24,2.6586,-5.7562,1.4150000000000003,bench
6160,0.09133333333333334,0.762,0.5206666666666667,-4.4024,2.9388,-2.6096,squat
7935,0.257,-0.8,0.4205,-30.0246,30.9758,-16.8292,rest
6775,0.035,0.9763333333333333,-0.08266666666666667,0.1342,-0.4024,0.8535999999999999,bench
5707,0.10433333333333333,-0.9250000000000002,-0.132,37.4024,5.7684,-1.6708000000000003,dead
8588,0.973,-0.25,0.0625,0.41479999999999995,-0.122,1.5,rest
2721,-0.111,1.0345,0.012,-18.244,-1.6954,-0.14619999999999997,ohp
1932,0.026,-1.2263333333333335,-0.05933333333333333,11.8172,-1.0122,2.0732,dead
8356,-0.041666666666666664,-1.227,-0.072,10.9268,0.5973999999999999,-3.5732,row
3236,0.04699999999999999,-1.204,0.025000000000000005,-20.5122,6.5486,5.0244,row
3140,0.12866666666666668,-0.8126666666666668,0.14633333333333334,-29.585199999999997,2.2318000000000002,3.7196,row
4163,0.3665,0.678,0.653,-1.451,-2.7684,1.9753999999999998,squat
7933,0.1635,-0.77,0.5355000000000001,-16.3418,28.5974,-11.866,rest
3807,0.0875,-0.642,0.2325,6.9024,-7.1586,7.963399999999998,row
8534,0.9904999999999999,-0.19,-0.1445,-7.1218,-39.3656,9.0,rest
5634,0.101,-1.1115,-0.2355,-12.2072,-6.5244,1.5122,dead
4154,0.2685,0.6679999999999999,0.6910000000000001,8.3782,-1.9634,1.3048,squat
4172,0.3953333333333333,0.611,0.684,-5.7196,-1.7560000000000002,2.3904,squat
796,-0.2803333333333333,1.127,-0.10666666666666667,-28.427,-27.1344,34.6098,ohp
2416,-0.23066666666666666,1.3406666666666667,-0.10966666666666668,10.8416,-5.7804,-3.0242000000000004,bench
785,-0.10200000000000001,0.5585,-0.08,43.8416,-6.0,-40.0,ohp
3158,-0.021666666666666667,-1.4673333333333334,-0.06999999999999999,28.573199999999996,-16.4514,-25.183,row
123,-0.109,0.9666666666666667,-0.15666666666666668,-14.243799999999998,-1.8780000000000001,20.8536,bench
2172,-0.0595,-1.035,0.391,-0.9026,-3.5123999999999995,5.597799999999999,dead
7095,-0.054,-0.9735,-0.07100000000000001,1.7071999999999998,-3.6586,-0.951,row
8896,-0.056499999999999995,-1.1255,-0.136,2.8902,-1.2317999999999998,-1.1705999999999999,row
8369,0.095,-0.7515000000000001,0.1015,-24.5732,12.963400000000002,1.9756,row
4340,0.06833333333333334,0.594,0.805,-9.7196,6.8048,-8.2438,squat
910,-0.324,0.932,-0.06566666666666666,4.2684,19.134,-23.9756,ohp
2309,-0.21033333333333334,0.7813333333333334,-0.447,15.524199999999999,-4.256,-2.9756,bench
8697,0.2683333333333333,-0.9326666666666666,0.276,22.3658,11.9512,-44.4512,rest
3634,-0.045,-1.2795,-0.092,11.451400000000001,-2.8536,-0.24400000000000013,row
1257,-0.351,0.738,-0.3245,6.9146,-8.4634,-17.3048,ohp
4458,0.09366666666666668,-1.1556666666666666,-0.23199999999999998,-5.2074,-0.7804,5.378,dead
1178,-0.102,0.6553333333333333,-0.082,2.6708,-0.4757999999999997,31.1098,ohp
4652,0.022,-0.9425,0.45099999999999996,6.805,-1.7926000000000002,4.3902,dead
3650,0.166,-0.7364999999999999,0.201,8.0002,-20.4878,5.5122,row
442,-0.335,1.0846666666666667,-0.12366666666666666,75.6586,29.8904,-16.7686,ohp
7525,0.019,0.54,-0.1615,-18.549,-0.7804000000000002,16.5608,bench
1399,0.1,0.6685,0.5285,3.6342,-17.3902,-3.9146,squat
1457,0.1725,0.6945,0.8240000000000001,12.2806,1.1707999999999998,3.1710000000000003,squat
6953,0.1655,-0.885,0.504,-9.0486,34.9876,-29.926800000000004,rest
1054,-0.22549999999999998,0.8405,-0.1855,5.5854,-6.329000000000001,-22.061,ohp
5471,0.27149999999999996,0.619,0.797,-10.8782,5.561,-7.3902,squat
3275,0.027,-1.3425,-0.121,17.2196,-0.06099999999999994,-10.683,row
7528,0.04533333333333334,0.8453333333333334,-0.13299999999999998,11.4026,-1.7315999999999998,-9.573,bench
3699,0.14133333333333334,-0.855,0.255,-43.6342,16.2926,24.7318,row
3759,0.079,-0.385,0.15100000000000002,-9.3658,16.4148,11.2074,row
929,-0.14250000000000002,1.547,-0.0185,28.0486,-1.7805999999999997,-42.8778,ohp
8894,0.077,-1.1709999999999998,0.027,-25.0242,-1.7195999999999998,20.4392,row
1829,0.1275,0.8505,0.653,-23.4024,-15.366,-0.47559999999999986,squat
2928,-0.3495,0.8474999999999999,-0.1995,-23.1708,6.634,10.6708,ohp
5597,0.09366666666666668,-1.1556666666666666,-0.23199999999999998,-5.2074,-0.7804,5.378,dead
4221,0.379,0.6245,0.5934999999999999,18.7438,-12.1952,-6.3292,squat
3546,-0.3463333333333334,0.8216666666666667,-0.19433333333333333,16.646,-3.5242000000000004,-7.5854,ohp
7895,-0.11599999999999999,1.1126666666666667,-0.13466666666666666,8.5852,13.560999999999998,-21.4756,bench
6533,0.029,0.9535,-0.082,7.4268,-8.878,-2.2559999999999993,bench
2011,-0.11433333333333333,0.9716666666666667,-0.154,-26.280399999999997,9.183,27.683,bench
7441,-0.131,1.1345,-0.193,2.8535999999999992,7.1464,-8.4756,bench
6683,0.2786666666666667,-0.9296666666666668,0.3033333333333333,-1.4512,2.5488000000000004,-0.25599999999999995,rest
3219,0.07400000000000001,-1.131,0.11499999999999999,-16.5122,-0.5612000000000001,16.683,row
2606,-0.0795,0.9945,-0.098,10.8782,-2.6586,-2.9026,ohp
3264,0.15666666666666665,-1.1506666666666667,0.157,-66.0,18.3536,27.1952,row
4928,0.037,-0.6596666666666667,0.20099999999999998,70.6828,0.9269999999999996,6.3416,dead
7422,-0.006999999999999999,0.9496666666666668,-0.063,3.4634,0.5244000000000001,0.28040000000000004,bench
6536,-0.042333333333333334,0.8186666666666667,-0.18000000000000002,21.2438,3.7196,-15.158600000000002,bench
6,-0.048666666666666664,0.79,-0.14533333333333334,21.695,8.1708,-28.219600000000003,bench
2980,-0.11499999999999999,0.988,0.127,0.17060000000000003,-7.0122,-4.1828,ohp
3361,-0.2585,0.7855000000000001,-0.4065,-3.8292,3.9635999999999996,-4.5854,bench
4774,0.14333333333333334,-1.211,-0.13233333333333333,8.5976,-4.7684,-17.0488,dead
1943,0.0245,-1.0375,-0.105,1.829,-1.5124,-1.1949999999999998,dead
5991,0.132,0.771,0.5656666666666667,1.427,-2.0244,0.7682,squat
1635,0.113,0.782,0.7765,22.8172,-0.42680000000000007,4.5976,squat
1141,-0.14400000000000002,1.266,-0.072,-30.049,-1.0,34.0854,ohp
7535,-0.0695,1.0415,-0.1845,-17.244,4.4026,7.6462,bench
6296,0.04533333333333334,0.6166666666666666,0.37366666666666665,-14.731800000000002,-4.8048,-1.7195999999999998,squat
2070,-0.005,0.9684999999999999,-0.097,2.0732,-2.2074,-0.9756,bench
3134,0.08033333333333333,-0.8893333333333334,-0.03933333333333333,4.9512,-6.1832,2.6952,row
5160,0.031,-0.939,0.28500000000000003,-6.8048,-2.6096000000000004,-0.12199999999999997,dead
6249,0.028999999999999998,0.984,0.7024999999999999,15.7928,-3.3536,-1.1586,squat
6741,0.98,-0.2793333333333333,-0.04633333333333334,0.024399999999999977,-1.3780000000000001,0.19499999999999992,rest
2242,0.0245,-1.0375,-0.105,1.829,-1.5124,-1.1949999999999998,dead
1474,-0.318,0.8133333333333334,0.47900000000000004,14.305000000000001,0.024399999999999998,6.9268,squat
7286,-0.03233333333333333,-1.0010000000000001,-0.07466666666666667,4.4754,-3.4146,1.8779999999999997,row
1889,-0.0745,-0.98,0.43,-3.1342000000000003,2.5366,-3.183,dead
3435,-0.276,1.0855,-0.099,20.5244,15.219400000000002,-59.18299999999999,ohp
6500,0.03933333333333333,0.9796666666666667,-0.08433333333333333,0.7438,-5.2682,-2.8292,bench
8784,0.146,-0.8705,0.3395,25.756,-50.0978,-3.6464000000000008,rest
3705,-0.06033333333333333,-1.0956666666666666,-0.107,-5.8416,-8.9514,-0.7438,row
2021,-0.17666666666666667,1.0553333333333332,-0.14033333333333334,4.9878,10.4756,-16.8416,bench
4020,0.42600000000000005,0.513,0.502,-7.2804,-1.8658000000000001,1.0244000000000002,squat
7710,0.9924999999999999,-0.17049999999999998,0.157,65.9632,24.2194,2.2074000000000003,rest
7011,0.2585,-0.9635,0.269,46.8782,-2.8293999999999997,-47.4026,rest
8851,0.04866666666666667,-0.894,0.131,12.2072,-2.7561999999999998,-1.8049999999999997,row
2658,-0.30666666666666664,0.9129999999999999,0.119,5.5729999999999995,41.0974,-16.122,bench
1130,-0.011999999999999999,0.9586666666666667,-0.041,2.3902,-2.0608,1.4146,ohp
6759,0.9659999999999999,-0.262,0.078,1.6094000000000002,-1.5852,0.12200000000000003,rest
1819,0.139,0.8160000000000001,0.844,-5.5976,-2.4512,0.19499999999999992,squat
6021,0.08366666666666667,0.6003333333333334,0.338,-10.683,-0.8782000000000002,7.5854,squat
4318,0.021333333333333333,0.49,0.6056666666666667,-6.2194,-6.3538,-2.8537999999999997,squat
8649,0.22433333333333336,-0.8903333333333334,0.35400000000000004,16.1706,5.0732,-38.439,rest
4144,0.21650000000000003,0.5820000000000001,0.8109999999999999,-12.6098,8.9878,-0.2683999999999999,squat
4669,0.023333333333333334,-0.8993333333333333,0.431,-11.7684,-0.46319999999999995,2.7314,dead
1236,-0.165,0.3016666666666667,-0.18799999999999997,-37.1218,-9.3292,-0.6097999999999999,ohp
5476,0.16433333333333333,0.5276666666666667,0.807,0.1828000000000003,-6.805,3.2074,squat
8861,0.04033333333333334,-0.5886666666666667,0.131,5.305,-9.622,12.5488,row
1856,0.028666666666666663,-1.2129999999999999,-0.04599999999999999,10.5852,-2.8657999999999997,1.7559999999999998,dead
2282,0.08166666666666667,-1.006,-0.09466666666666666,-15.7196,24.2926,13.6952,dead
7333,0.016,-1.219,-0.069,-12.6708,4.0488,11.1342,row
8391,-0.027,-1.151,-0.075,-0.9878,1.7195999999999998,-0.3048,row
4093,0.19999999999999998,0.5790000000000001,0.5343333333333333,-7.1461999999999986,0.6586000000000001,-1.0732,squat
6482,-0.008666666666666666,1.0359999999999998,-0.23399999999999999,-15.390199999999998,-10.695,11.8902,bench
5200,0.042499999999999996,-0.9055,0.3365,-40.4636,-3.5977999999999994,1.4756,dead
3421,-0.24,1.1495,-0.187,33.9756,8.2928,-67.7684,ohp
386,-0.011,0.9864999999999999,0.056499999999999995,-1.3292,-3.7074,-5.122,ohp
1628,0.06633333333333334,0.5476666666666666,0.38399999999999995,-30.122000000000003,-4.9636,-2.0488,squat
3585,-0.3795,0.813,-0.22499999999999998,4.5976,5.2562,9.9148,ohp
5964,0.0195,-0.7364999999999999,0.028999999999999998,40.6706,-9.9392,9.634,dead
2714,-0.19933333333333333,0.801,-0.08900000000000001,9.6096,-19.5244,-0.19519999999999982,ohp
5780,0.095,-0.9864999999999999,-0.0915,5.6586,32.5488,12.0244,dead
8382,-0.013666666666666667,-1.0016666666666667,-0.04766666666666666,-0.8902000000000001,-2.6096,-0.866,row
8915,-0.02,-1.0156666666666665,-0.103,1.3416000000000001,-2.1952,1.61,row
3189,0.0665,-1.213,0.086,47.305,-21.8658,-31.7318,row
8979,0.024666666666666667,-1.2773333333333332,0.0009999999999999963,36.5,-1.7562000000000002,-12.4756,row
4305,-0.066,0.513,0.958,4.134,-0.5,-4.8658,squat
909,-0.2355,1.3319999999999999,0.0115,32.744,7.134,-59.634,ohp
5385,0.163,0.631,0.6579999999999999,-1.5976,-2.9636,1.0732,squat
7417,-0.098,1.1600000000000001,-0.16849999999999998,12.890199999999998,13.073000000000002,-11.9998,bench
1866,0.06333333333333334,-1.1666666666666667,-0.05966666666666667,-4.2074,2.0978,7.1098,dead
1842,0.148,0.805,0.546,-6.311,-1.067,6.6465,squat
2497,-0.018000000000000002,0.9543333333333334,-0.031,4.244,-3.195,-6.5974,bench
8024,0.16,-0.8533333333333334,0.4693333333333333,-17.6952,19.6586,-13.097800000000001,rest
6364,0.044000000000000004,0.9700000000000001,-0.05433333333333334,0.244,-2.6218,-0.8901999999999999,bench
7308,-0.008666666666666668,-1.0563333333333333,-0.056,2.3047999999999997,-10.256,2.4876,row
5054,-0.031,-1.1756666666666666,-0.11666666666666665,4.3414,-2.488,-1.7315999999999998,dead
4006,0.5455000000000001,0.61,0.6395,-11.4756,-0.3172,4.4514,squat
2702,-0.23433333333333337,0.8370000000000001,-0.029,-2.1098,-16.988,-17.6708,bench
8057,-0.7745,0.5615000000000001,0.16999999999999998,13.487799999999998,23.4388,1.3901999999999997,rest
331,-0.26566666666666666,0.8543333333333333,-0.028333333333333335,-13.9024,-2.3172,36.6098,ohp
6897,0.257,-0.8,0.4205,-30.0246,30.9758,-16.8292,rest
8399,0.11,-1.0655,0.137,-40.4146,16.4026,14.243800000000002,row
6564,-0.014666666666666666,1.034,-0.17566666666666667,9.866,-1.4634,-6.2074,bench
5785,0.07566666666666667,-1.2126666666666666,-0.068,2.1708,-1.6219999999999999,-1.9148,dead
2459,-0.2565,0.9175,-0.1305,-7.8782,10.4022,-2.2438000000000002,bench
1774,0.07266666666666667,0.41733333333333333,0.37233333333333335,30.1952,-0.5489999999999998,-3.5246000000000004,squat
6118,0.10650000000000001,0.6699999999999999,0.3835,-7.8658,-2.6708000000000003,-2.9146,squat
6428,-0.10666666666666667,0.823,-0.09433333333333332,-36.9512,9.6584,35.1218,bench
2686,-0.3406666666666667,0.926,0.09999999999999999,-1.9634,-31.049,42.2682,bench
8229,-0.0785,-0.99,-0.086,1.6341999999999999,-3.7683999999999997,1.6096,row
7964,0.17166666666666666,-0.9129999999999999,0.4303333333333333,53.3048,-25.5242,-7.1464,rest
5677,0.11333333333333333,-1.0756666666666665,-0.246,-2.2683999999999997,-2.6464,1.6096,dead
7857,-0.006999999999999999,0.8196666666666667,-0.11966666666666666,7.292399999999999,-10.9146,-0.5609999999999997,bench
7216,-0.05533333333333334,-1.0566666666666666,-0.052333333333333336,5.6464,2.9146,1.4024,row
7556,-0.04666666666666667,1.1376666666666668,-0.17733333333333334,12.890199999999998,6.2802,-5.5608,bench
7496,-0.042,0.8333333333333334,-0.15933333333333333,20.1952,-9.122,-12.853800000000001,bench
7007,0.13,-0.851,0.4205,2.0608,-62.91459999999999,66.1096,rest
7383,-0.036000000000000004,-1.1560000000000001,-0.10750000000000001,-0.060800000000000055,-1.5244,0.47540000000000016,row
5462,0.286,0.7363333333333334,0.644,1.439,-3.3903999999999996,-0.09759999999999999,squat
173,-0.241,1.1655,-0.008,-24.1096,-18.7804,23.512,bench
6689,0.299,-0.9453333333333332,0.3196666666666667,3.3171999999999997,9.561,0.951,rest
4615,-0.002,-1.2856666666666667,-0.038,-2.7926,-3.2927999999999997,2.1342,dead
3321,-0.219,0.7806666666666667,-0.49066666666666664,2.0366,-10.634,12.963400000000002,bench
5700,0.12000000000000001,-1.2069999999999999,-0.268,0.15879999999999964,-0.5488,-21.3048,dead
3372,-0.27,0.8503333333333334,-0.4366666666666667,-10.0734,-5.622,3.2805999999999997,bench
3311,-0.298,1.2973333333333334,-0.6193333333333334,-9.683,1.0852,-16.4876,bench
7812,0.034,0.969,-0.0825,2.0,-2.0244,0.3418,bench
